Date,Transect,Taxa,Common.Name,Specific.Epithet,Abundance,Distance.Footsteps,Encounter.Time,Start.Time,End.Time,Weather,Detection,Sex,Activity,Photo.Audio.No.,Remarks
19-02-2017,T5,Butterflies,Pioneer,Belenois aurota,1,NA,NA,10:45:00,11:05:00,Clear,NA,NA,NA,,
19-02-2017,T5,Butterflies,Gram Blue,Euchrysops cnejus,2,NA,NA,10:45:00,11:05:00,Clear,NA,NA,NA,,
19-02-2017,T5,Butterflies,Blue Tiger,Tirumala limniace,1,NA,NA,10:45:00,11:05:00,Clear,NA,NA,NA,,"Bluish White, Golden Borders. Underside Brown"
19-02-2017,T5,Butterflies,Lemon Pansy,Junonia lemonias,3,NA,NA,10:45:00,11:05:00,Clear,NA,NA,NA,,
19-02-2017,T5,Butterflies,Common Cerulean,Jamides celeno,1,NA,NA,10:45:00,11:05:00,Clear,NA,NA,NA,,
19-02-2017,T5,Butterflies,Spotted Flat,Celaenorrhinus ambareesa,1,NA,NA,10:45:00,11:05:00,Clear,NA,NA,NA,,
19-02-2017,T5,Butterflies,Blue Tiger,Tirumala limniace,1,NA,NA,10:45:00,11:05:00,Clear,NA,NA,NA,,
19-02-2017,T6,Butterflies,White Orange Tip,Ixias marianne,1,NA,NA,11:15:00,11:35:00,Clear,NA,NA,NA,,
19-02-2017,T6,Butterflies,Grey Pansy,Junonia atlites,1,NA,NA,11:15:00,11:35:00,Clear,NA,NA,NA,,
19-02-2017,T6,Butterflies,Spotted Flat,Celaenorrhinus ambareesa,1,NA,NA,11:15:00,11:35:00,Clear,NA,NA,NA,,
19-02-2017,T6,Butterflies,Lemon Pansy,Junonia lemonias,3,NA,NA,11:15:00,11:35:00,Clear,NA,NA,NA,,
19-02-2017,T6,Butterflies,Blue Mormon,Papilio polymnestor,2,NA,NA,11:15:00,11:35:00,Clear,NA,NA,NA,,
19-02-2017,T6,Butterflies,Common Leopard,Phalanta phalantha,2,NA,NA,11:15:00,11:35:00,Clear,NA,NA,NA,,
19-02-2017,T6,Butterflies,Rustic,Cupha erymanthis,1,NA,NA,11:15:00,11:35:00,Clear,NA,NA,NA,,
19-02-2017,T6,Butterflies,Glassy Tiger,Parantica aglea,1,NA,NA,11:15:00,11:35:00,Clear,NA,NA,NA,,
05-03-2017,T1A,Butterflies,Common Five Ring,Ypthima ceylonica,2,NA,NA,09:30:00,09:55:00,Clear,NA,NA,NA,,
05-03-2017,T1A,Butterflies,Suffused Double Banded Judy,Abisara bifasciata,1,NA,NA,09:30:00,09:55:00,Clear,NA,NA,NA,,
05-03-2017,T1A,Butterflies,Tiny Grass Blue,Zizula hylax,3,NA,NA,09:30:00,09:55:00,Clear,NA,NA,NA,,
05-03-2017,T1A,Butterflies,Pioneer,Belenois aurota,1,NA,NA,09:30:00,09:55:00,Clear,NA,NA,NA,,
05-03-2017,T1A,Butterflies,Lemon Pansy,Junonia lemonias,1,NA,NA,09:30:00,09:55:00,Clear,NA,NA,NA,,
05-03-2017,T1A,Butterflies,Dark Grass Blue,Zizeeria karsandra,1,NA,NA,09:30:00,09:55:00,Clear,NA,NA,NA,8790,DSF?????????
05-03-2017,T1A,Butterflies,Common Grass Yellow,Eurema hecabe,3,NA,NA,09:30:00,09:55:00,Clear,NA,NA,NA,,
05-03-2017,T1A,Butterflies,Common Sailor,Neptis hylas,3,NA,NA,09:30:00,09:55:00,Clear,NA,NA,NA,,
05-03-2017,T1A,Butterflies,Small Grass Jewel,Freyeria putli,2,NA,NA,09:30:00,09:55:00,Clear,NA,NA,NA,8794,
05-03-2017,T1A,Butterflies,Lemon Pansy,Junonia lemonias,2,NA,NA,09:30:00,09:55:00,Clear,NA,NA,NA,,
05-03-2017,T1A,Butterflies,Peacock Pansy,Junonia almana,1,NA,NA,09:30:00,09:55:00,Clear,NA,NA,NA,,
05-03-2017,T1A,Butterflies,Gram Blue,Euchrysops cnejus,1,NA,NA,09:30:00,09:55:00,Clear,NA,NA,NA,,
05-03-2017,T1B,Butterflies,Lemon Pansy,Junonia lemonias,1,NA,NA,08:05:00,08:45:00,Clear,NA,NA,NA,,
05-03-2017,T1B,Butterflies,One Spot Grass Yellow,Eurema andersoni,1,NA,NA,08:05:00,08:45:00,Clear,NA,NA,NA,8758,
05-03-2017,T1B,Butterflies,Common Four Ring,Ypthima huebneri,1,NA,NA,08:05:00,08:45:00,Clear,NA,NA,NA,,
05-03-2017,T1B,Butterflies,Forget-me-not,Catochrysops strabo,1,NA,NA,08:05:00,08:45:00,Clear,NA,NA,NA,7041(Dhruv),
05-03-2017,T1B,Butterflies,Small Grass Jewel,Freyeria putli,1,NA,NA,08:05:00,08:45:00,Clear,NA,NA,NA,,
05-03-2017,T1B,Butterflies,Suffused Double Banded Judy,Abisara bifasciata,1,NA,NA,08:05:00,08:45:00,Clear,NA,NA,NA,,
05-03-2017,T2,Butterflies,Common Five Ring,Ypthima ceylonica,3,NA,NA,09:00:00,09:25:00,Clear,NA,NA,NA,,
05-03-2017,T2,Butterflies,Common Cerulean,Jamides celeno,1,NA,NA,09:00:00,09:25:00,Clear,NA,NA,NA,,
05-03-2017,T2,Butterflies,Glassy Tiger,Parantica aglea,1,NA,NA,09:00:00,09:25:00,Clear,NA,NA,NA,,
05-03-2017,T2,Butterflies,Suffused Double Banded Judy,Abisara bifasciata,2,NA,NA,09:00:00,09:25:00,Clear,NA,NA,NA,,
05-03-2017,T2,Butterflies,Gram Blue,Euchrysops cnejus,1,NA,NA,09:00:00,09:25:00,Clear,NA,NA,NA,,
05-03-2017,T2,Butterflies,Tiny Grass Blue,Zizula hylax,1,NA,NA,09:00:00,09:25:00,Clear,NA,NA,NA,,
05-03-2017,T2,Butterflies,Common Grass Yellow,Eurema hecabe,2,NA,NA,09:00:00,09:25:00,Clear,NA,NA,NA,,
05-03-2017,T3,Butterflies,Common Grass Yellow,Eurema hecabe,1,NA,NA,11:00:00,11:25:00,Clear,NA,NA,NA,,
05-03-2017,T3,Butterflies,Suffused Double Banded Judy,Abisara bifasciata,1,NA,NA,11:00:00,11:25:00,Clear,NA,NA,NA,,
05-03-2017,T3,Butterflies,Common Four Ring,Ypthima huebneri,2,NA,NA,11:00:00,11:25:00,Clear,NA,NA,NA,,
05-03-2017,T3,Butterflies,Forget-me-not,Catochrysops strabo,6,NA,NA,11:00:00,11:25:00,Clear,NA,NA,NA,8795,
05-03-2017,T3,Butterflies,Common Leopard,Phalanta phalantha,4,NA,NA,11:00:00,11:25:00,Clear,NA,NA,NA,,
05-03-2017,T3,Butterflies,Small Grass Jewel,Freyeria putli,4,NA,NA,11:00:00,11:25:00,Clear,NA,NA,NA,8797,
05-03-2017,T3,Butterflies,Chocolate Pansy,Junonia iphita,1,NA,NA,11:00:00,11:25:00,Clear,NA,NA,NA,,
05-03-2017,T3,Butterflies,Lemon Pansy,Junonia lemonias,2,NA,NA,11:00:00,11:25:00,Clear,NA,NA,NA,,
05-03-2017,T4,Butterflies,Glassy Tiger,Parantica aglea,1,NA,NA,11:45:00,12:15:00,Clear,NA,NA,NA,,
05-03-2017,T4,Butterflies,Striped Tiger,Danaus genutia,1,NA,NA,11:45:00,12:15:00,Clear,NA,NA,NA,,
05-03-2017,T4,Butterflies,Common Sailor,Neptis hylas,1,NA,NA,11:45:00,12:15:00,Clear,NA,NA,NA,,
05-03-2017,T4,Butterflies,Psyche,Leptosia nina,1,NA,NA,11:45:00,12:15:00,Clear,NA,NA,NA,,
05-03-2017,T4,Butterflies,Indian Common Crow,Euploea core,1,NA,NA,11:45:00,12:15:00,Clear,NA,NA,NA,,
05-03-2017,T4,Butterflies,Blue Mormon,Papilio polymnestor,2,NA,NA,11:45:00,12:15:00,Clear,NA,NA,NA,,
05-03-2017,T4,Butterflies,Chocolate Pansy,Junonia iphita,1,NA,NA,11:45:00,12:15:00,Clear,NA,NA,NA,,
05-03-2017,T4,Butterflies,Suffused Double Banded Judy,Abisara bifasciata,1,NA,NA,11:45:00,12:15:00,Clear,NA,NA,NA,,
05-03-2017,T4,Butterflies,?Lycaenid,NA,3,NA,NA,11:45:00,12:15:00,Clear,NA,NA,NA,,Metallic Blue with Dark Borders
05-03-2017,T4,Butterflies,Rustic,Cupha erymanthis,1,NA,NA,11:45:00,12:15:00,Clear,NA,NA,NA,,
05-03-2017,T5,Butterflies,Commander,Moduza procris,1,NA,NA,11:45:00,12:00:00,Clear,NA,NA,NA,,
05-03-2017,T5,Butterflies,Blue Mormon,Papilio polymnestor,2,NA,NA,11:45:00,12:00:00,Clear,NA,NA,NA,,
05-03-2017,T5,Butterflies,Common Emigrant,Catopsilia pomona,1,NA,NA,11:45:00,12:00:00,Clear,NA,NA,NA,,
05-03-2017,T5,Butterflies,Lemon Pansy,Junonia lemonias,1,NA,NA,11:45:00,12:00:00,Clear,NA,NA,NA,,
05-03-2017,T5,Butterflies,Common Grass Yellow,Eurema hecabe,1,NA,NA,11:45:00,12:00:00,Clear,NA,NA,NA,,
05-03-2017,T5,Butterflies,Common Sailor,Neptis hylas,1,NA,NA,11:45:00,12:00:00,Clear,NA,NA,NA,,
05-03-2017,T6,Butterflies,Rustic,Cupha erymanthis,1,NA,NA,11:15:00,11:40:00,Clear,NA,NA,NA,,
05-03-2017,T6,Butterflies,Common Sailor,Neptis hylas,7,NA,NA,11:15:00,11:40:00,Clear,NA,NA,NA,,
05-03-2017,T6,Butterflies,Indian Common Crow,Euploea core,2,NA,NA,11:15:00,11:40:00,Clear,NA,NA,NA,,
05-03-2017,T6,Butterflies,Chocolate Pansy,Junonia iphita,1,NA,NA,11:15:00,11:40:00,Clear,NA,NA,NA,,
05-03-2017,T6,Butterflies,White Orange Tip,Ixias marianne,1,NA,NA,11:15:00,11:40:00,Clear,NA,NA,NA,,
05-03-2017,T6,Butterflies,Common Emigrant,Catopsilia pomona,1,NA,NA,11:15:00,11:40:00,Clear,NA,NA,NA,,
05-03-2017,T6,Butterflies,Lemon Pansy,Junonia lemonias,9,NA,NA,11:15:00,11:40:00,Clear,NA,NA,NA,,
05-03-2017,T6,Butterflies,Common Baron,Euthalia aconthea,1,NA,NA,11:15:00,11:40:00,Clear,NA,NA,NA,,
19-03-2017,T1A,Butterflies,Small Grass Jewel,Freyeria putli,2,NA,NA,08:00:00,08:20:00,Clear,NA,NA,NA,8810,
19-03-2017,T1A,Butterflies,Lemon Pansy,Junonia lemonias,1,NA,NA,08:00:00,08:20:00,Clear,NA,NA,NA,,
19-03-2017,T1A,Butterflies,Common Cerulean,Jamides celeno,2,NA,NA,08:00:00,08:20:00,Clear,NA,NA,NA,,
19-03-2017,T1A,Butterflies,Common Jessabelle,Delias eucharis,1,NA,NA,08:00:00,08:20:00,Clear,NA,NA,NA,,
19-03-2017,T1B,Butterflies,Small Grass Jewel,Freyeria putli,1,NA,NA,08:20:00,08:40:00,Clear,NA,NA,NA,,
19-03-2017,T2,Butterflies,Common Cerulean,Jamides celeno,1,NA,NA,08:45:00,09:00:00,Clear,NA,NA,NA,,
19-03-2017,T2,Butterflies,Common Five Ring,Ypthima ceylonica,1,NA,NA,08:45:00,09:00:00,Clear,NA,NA,NA,,
19-03-2017,T2,Butterflies,Lemon Pansy,Junonia lemonias,1,NA,NA,08:45:00,09:00:00,Clear,NA,NA,NA,,
19-03-2017,T2,Butterflies,Small Grass Jewel,Freyeria putli,1,NA,NA,08:45:00,09:00:00,Clear,NA,NA,NA,,
19-03-2017,T2,Butterflies,Common Emigrant,Catopsilia pomona,1,NA,NA,08:45:00,09:00:00,Clear,NA,NA,NA,,
19-03-2017,T3,Butterflies,Common Sailor,Neptis hylas,1,NA,NA,09:55:00,10:15:00,Clear,NA,NA,NA,,
19-03-2017,T3,Butterflies,Chocolate Pansy,Junonia iphita,1,NA,NA,09:55:00,10:15:00,Clear,NA,NA,NA,,
19-03-2017,T3,Butterflies,Common Four Ring,Ypthima huebneri,3,NA,NA,09:55:00,10:15:00,Clear,NA,NA,NA,,
19-03-2017,T3,Butterflies,Small Grass Jewel,Freyeria putli,4,NA,NA,09:55:00,10:15:00,Clear,NA,NA,NA,,
19-03-2017,T3,Butterflies,Indian Common Crow,Euploea core,1,NA,NA,09:55:00,10:15:00,Clear,NA,NA,NA,,
19-03-2017,T3,Butterflies,Blue Oak Leaf,Kallima horsfieldi,1,NA,NA,09:55:00,10:15:00,Clear,NA,NA,NA,,
19-03-2017,T3,Butterflies,Common Five Ring,Ypthima ceylonica,1,NA,NA,09:55:00,10:15:00,Clear,NA,NA,NA,,
19-03-2017,T3,Butterflies,Common Cerulean,Jamides celeno,2,NA,NA,09:55:00,10:15:00,Clear,NA,NA,NA,,
19-03-2017,T4,Butterflies,Rustic,Cupha erymanthis,1,NA,NA,12:00:00,12:20:00,Clear,NA,NA,NA,,
19-03-2017,T4,Butterflies,Angled Pierrot,Caleta decidia,1,NA,NA,12:00:00,12:20:00,Clear,NA,NA,NA,,
19-03-2017,T4,Butterflies,Lemon Pansy,Junonia lemonias,3,NA,NA,12:00:00,12:20:00,Clear,NA,NA,NA,,
19-03-2017,T4,Butterflies,Common Emigrant,Catopsilia pomona,2,NA,NA,12:00:00,12:20:00,Clear,NA,NA,NA,,
19-03-2017,T4,Butterflies,Psyche,Leptosia nina,1,NA,NA,12:00:00,12:20:00,Clear,NA,NA,NA,,
19-03-2017,T4,Butterflies,Indian Common Crow,Euploea core,1,NA,NA,12:00:00,12:20:00,Clear,NA,NA,NA,,
19-03-2017,T4,Butterflies,Chocolate Pansy,Junonia iphita,1,NA,NA,12:00:00,12:20:00,Clear,NA,NA,NA,,
19-03-2017,T4,Butterflies,Blue Oak Leaf,Kallima horsfieldi,2,NA,NA,12:00:00,12:20:00,Clear,NA,NA,NA,8841,
19-03-2017,T4,Butterflies,Water Snow Flat,Tagiades litigiosa,1,NA,NA,12:00:00,12:20:00,Clear,NA,NA,NA,,
19-03-2017,T4,Butterflies,Blue Mormon,Papilio polymnestor,1,NA,NA,12:00:00,12:20:00,Clear,NA,NA,NA,,
19-03-2017,T5,Butterflies,Lime Blue,Chilades lajus,1,NA,NA,10:40:00,11:00:00,Clear,NA,NA,NA,,
19-03-2017,T5,Butterflies,Chocolate Pansy,Junonia iphita,2,NA,NA,10:40:00,11:00:00,Clear,NA,NA,NA,,
19-03-2017,T5,Butterflies,Indian Common Crow,Euploea core,1,NA,NA,10:40:00,11:00:00,Clear,NA,NA,NA,,
19-03-2017,T5,Butterflies,Suffused Double Banded Judy,Abisara bifasciata,1,NA,NA,10:40:00,11:00:00,Clear,NA,NA,NA,,
19-03-2017,T5,Butterflies,Tailed Jay,Graphium agamemnon,1,NA,NA,10:40:00,11:00:00,Clear,NA,NA,NA,,
19-03-2017,T5,Butterflies,Blue Mormon,Papilio polymnestor,1,NA,NA,10:40:00,11:00:00,Clear,NA,NA,NA,,
19-03-2017,T5,Butterflies,Tiny Grass Blue,Zizula hylax,1,NA,NA,10:40:00,11:00:00,Clear,NA,NA,NA,,
19-03-2017,T5,Butterflies,Common Five Ring,Ypthima ceylonica,1,NA,NA,10:40:00,11:00:00,Clear,NA,NA,NA,,
19-03-2017,T5,Butterflies,Common Sailor,Neptis hylas,1,NA,NA,10:40:00,11:00:00,Clear,NA,NA,NA,,
19-03-2017,T5,Butterflies,Common Leopard,Phalanta phalantha,1,NA,NA,10:40:00,11:00:00,Clear,NA,NA,NA,,
19-03-2017,T6,Butterflies,Plain Tiger,Danaus chrysippus,1,NA,NA,11:05:00,11:25:00,Clear,NA,NA,NA,,
19-03-2017,T6,Butterflies,Chocolate Pansy,Junonia iphita,2,NA,NA,11:05:00,11:25:00,Clear,NA,NA,NA,,
19-03-2017,T6,Butterflies,Lemon Pansy,Junonia lemonias,2,NA,NA,11:05:00,11:25:00,Clear,NA,NA,NA,,
19-03-2017,T6,Butterflies,Common Five Ring,Ypthima ceylonica,1,NA,NA,11:05:00,11:25:00,Clear,NA,NA,NA,,
02-04-2017,T1A,Butterflies,Common Emigrant,Catopsilia pomona,1,NA,NA,08:40:00,09:00:00,Clear,NA,NA,NA,,
02-04-2017,T1A,Butterflies,Small Grass Jewel,Freyeria putli,4,NA,NA,08:40:00,09:00:00,Clear,NA,NA,NA,,
02-04-2017,T1A,Butterflies,Pioneer,Belenois aurota,1,NA,NA,08:40:00,09:00:00,Clear,NA,NA,NA,,
02-04-2017,T1A,Butterflies,Common Four Ring,Ypthima huebneri,1,NA,NA,08:40:00,09:00:00,Clear,NA,NA,NA,,
02-04-2017,T1A,Butterflies,Common Five Ring,Ypthima ceylonica,2,NA,NA,08:40:00,09:00:00,Clear,NA,NA,NA,,
02-04-2017,T1B,Butterflies,,NA,NA,NA,NA,07:45:00,08:05:00,Cloudy,NA,NA,NA,,N/O
02-04-2017,T2,Butterflies,,NA,NA,NA,NA,08:15:00,08:35:00,Cloudy,NA,NA,NA,,N/O
02-04-2017,T3,Butterflies,Lemon Pansy,Junonia lemonias,2,NA,NA,09:15:00,09:35:00,Clear,NA,NA,NA,,
02-04-2017,T3,Butterflies,Common Leopard,Phalanta phalantha,4,NA,NA,09:15:00,09:35:00,Clear,NA,NA,NA,,
02-04-2017,T3,Butterflies,Common Five Ring,Ypthima ceylonica,1,NA,NA,09:15:00,09:35:00,Clear,NA,NA,NA,,
02-04-2017,T3,Butterflies,Indian Common Crow,Euploea core,1,NA,NA,09:15:00,09:35:00,Clear,NA,NA,NA,,
02-04-2017,T3,Butterflies,Glassy Tiger,Parantica aglea,1,NA,NA,09:15:00,09:35:00,Clear,NA,NA,NA,,
02-04-2017,T3,Butterflies,Common Grass Yellow,Eurema hecabe,1,NA,NA,09:15:00,09:35:00,Clear,NA,NA,NA,,
02-04-2017,T3,Butterflies,Common Cerulean,Jamides celeno,1,NA,NA,09:15:00,09:35:00,Clear,NA,NA,NA,,
02-04-2017,T3,Butterflies,Blue Mormon,Papilio polymnestor,1,NA,NA,09:15:00,09:35:00,Clear,NA,NA,NA,,
02-04-2017,T4,Butterflies,Chocolate Pansy,Junonia iphita,3,NA,NA,11:05:00,11:25:00,Clear,NA,NA,NA,,
02-04-2017,T4,Butterflies,Common Five Ring,Ypthima ceylonica,7,NA,NA,11:05:00,11:25:00,Clear,NA,NA,NA,8860,
02-04-2017,T4,Butterflies,Lemon Pansy,Junonia lemonias,3,NA,NA,11:05:00,11:25:00,Clear,NA,NA,NA,,
02-04-2017,T4,Butterflies,Common Sailor,Neptis hylas,2,NA,NA,11:05:00,11:25:00,Clear,NA,NA,NA,,
02-04-2017,T5,Butterflies,Indian Common Crow,Euploea core,2,NA,NA,10:00:00,10:20:00,Clear,NA,NA,NA,,
02-04-2017,T5,Butterflies,Lemon Pansy,Junonia lemonias,2,NA,NA,10:00:00,10:20:00,Clear,NA,NA,NA,,
02-04-2017,T5,Butterflies,Striped Tiger,Danaus genutia,1,NA,NA,10:00:00,10:20:00,Clear,NA,NA,NA,,
02-04-2017,T5,Butterflies,Tiny Grass Blue,Zizula hylax,1,NA,NA,10:00:00,10:20:00,Clear,NA,NA,NA,,
02-04-2017,T6,Butterflies,Chocolate Pansy,Junonia iphita,11,NA,NA,10:25:00,10:40:00,Clear,NA,NA,NA,,
02-04-2017,T6,Butterflies, ,NA,1,NA,NA,10:25:00,10:40:00,Clear,NA,NA,NA,,
02-04-2017,T6,Butterflies,Lemon Pansy,Junonia lemonias,4,NA,NA,10:25:00,10:40:00,Clear,NA,NA,NA,,
02-04-2017,T6,Butterflies,Blue Mormon,Papilio polymnestor,1,NA,NA,10:25:00,10:40:00,Clear,NA,NA,NA,,
21-04-2017,T1A,Butterflies,,NA,NA,NA,NA,07:30:00,07:50:00,Cloudy,NA,NA,NA,,Grass Burning Activity
21-04-2017,T1B,Butterflies,Yellow Pansy,Junonia hierta,1,NA,NA,07:55:00,08:10:00,Cloudy,NA,NA,NA,,Grass Burning Activity
21-04-2017,T2,Butterflies,,NA,NA,NA,NA,08:15:00,08:30:00,Cloudy,NA,NA,NA,,Grass Burning Activity
21-04-2017,T3,Butterflies,Small Grass Jewel,Freyeria putli,1,NA,NA,09:15:00,09:30:00,Clear,NA,NA,NA,,
21-04-2017,T3,Butterflies,Common Five Ring,Ypthima ceylonica,1,NA,NA,09:15:00,09:30:00,Clear,NA,NA,NA,,
21-04-2017,T3,Butterflies,Common Leopard,Phalanta phalantha,1,NA,NA,09:15:00,09:30:00,Clear,NA,NA,NA,,
21-04-2017,T4,Butterflies,Grass Demon,Udaspes folus,2,NA,NA,11:00:00,11:20:00,Clear,NA,NA,NA,,Grass Burning Activity
21-04-2017,T4,Butterflies,Common Five Ring,Ypthima ceylonica,12,NA,NA,11:00:00,11:20:00,Clear,NA,NA,NA,,
21-04-2017,T4,Butterflies,Common Mormon,Papilio polytes,1,NA,NA,11:00:00,11:20:00,Clear,NA,NA,NA,,
21-04-2017,T4,Butterflies,Dark Evening Brown,Melanitis phedima,1,NA,NA,11:00:00,11:20:00,Clear,NA,NA,NA,,
21-04-2017,T4,Butterflies,Blue Mormon,Papilio polymnestor,1,NA,NA,11:00:00,11:20:00,Clear,NA,NA,NA,,
21-04-2017,T5,Butterflies,Glassy Tiger,Parantica aglea,1,NA,NA,09:50:00,10:05:00,Clear,NA,NA,NA,,
21-04-2017,T5,Butterflies,Chocolate Pansy,Junonia iphita,2,NA,NA,09:50:00,10:05:00,Clear,NA,NA,NA,,
21-04-2017,T6,Butterflies,Chocolate Pansy,Junonia iphita,6,NA,NA,10:10:00,10:40:00,Clear,NA,NA,NA,,
21-04-2017,T6,Butterflies,Spotted Flat,Celaenorrhinus ambareesa,3,NA,NA,10:10:00,10:40:00,Clear,NA,NA,NA,,
30-10-1998,T1A,Butterflies,Glassy Tiger,Parantica aglea,1,1,,NA,NA,,NA,NA,,NA,
30-10-1998,T1A,Butterflies,Plain Tiger,Danaus chrysippus,1,1,,NA,NA,,NA,NA,,NA,
30-10-1998,T1A,Butterflies,Common Sailor,Neptis hylas,1,1,,NA,NA,,NA,NA,,NA,
30-10-1998,T1A,Butterflies,Indian Common Crow,Euploea core,1,1,,NA,NA,,NA,NA,,NA,
30-10-1998,T1A,Butterflies,Common Grass Yellow,Eurema hecabe,1,1,,NA,NA,,NA,NA,,NA,
30-10-1998,T1A,Butterflies,Blue Mormon,Papilio polymnestor,1,1,,NA,NA,,NA,NA,,NA,
30-10-1998,T1A,Butterflies,Common Leopard,Phalanta phalantha,1,1,,NA,NA,,NA,NA,,NA,
30-10-1998,T1B,Butterflies,Common Emigrant,Catopsilia pomona,1,1,,NA,NA,,NA,NA,,NA,
30-10-1998,T1B,Butterflies,Peacock Pansy,Junonia almana,1,1,,NA,NA,,NA,NA,,NA,
30-10-1998,T1B,Butterflies,Danaid Eggfly,Hypolimnas misippus,1,1,,NA,NA,,NA,NA,,NA,
30-10-1998,T1B,Butterflies,?Black1,NA,1,1,,NA,NA,,NA,NA,,NA,Black butterfly red dots on lower wings
30-10-1998,T1B,Butterflies,Gram Blue,Euchrysops cnejus,1,1,,NA,NA,,NA,NA,,NA,Blue small
11-08-1998,T1A,Butterflies,Common Sailor,Neptis hylas,1,1,10:25,NA,NA,Cloudy,NA,NA,,NA,
11-08-1998,T1A,Butterflies,Indian Common Crow,Euploea core,1,1,10:40,NA,NA,Cloudy,NA,NA,,NA,
11-08-1998,T1A,Butterflies,Chestnut Angle,Odontoptilum angulata,1,1,10:44,NA,NA,Cloudy,NA,NA,,NA,"Light brown,fore wings having two black dots."
11-08-1998,T1A,Butterflies,Indian Common Crow,Euploea core,2,1,10:45,NA,NA,Cloudy,NA,NA,,NA,
11-08-1998,T1A,Butterflies,Common Sailor,Neptis hylas,2,1,10:46,NA,NA,Cloudy,NA,NA,,NA,
11-08-1998,T1A,Butterflies,Common Grass Yellow,Eurema hecabe,1,1,10:46,NA,NA,Cloudy,NA,NA,,NA,
11-08-1998,T1A,Butterflies,Glassy Tiger,Parantica aglea,1,1,10:47,NA,NA,Cloudy,NA,NA,,NA,
11-08-1998,T1A,Butterflies,Common Cerulean,Jamides celeno,1,1,10:48,NA,NA,Cloudy,NA,NA,,NA,Light brown dot on hind wing.
11-08-1998,T1B,Butterflies,Glassy Tiger,Parantica aglea,2,1,10:50,NA,NA,Cloudy,NA,NA,,NA,
11-08-1998,T1B,Butterflies,Indian Common Crow,Euploea core,3,1,10:55,NA,NA,Cloudy,NA,NA,,NA,
11-08-1998,T1B,Butterflies,Common Four Ring,Ypthima huebneri,1,1,10:57,NA,NA,Cloudy,NA,NA,,NA,"Fore wings having one dot ,hind wing with three dots."
11-08-1998,T1B,Butterflies,Glassy Tiger,Parantica aglea,3,1,11:02,NA,NA,Cloudy,NA,NA,,NA,
11-08-1998,T1B,Butterflies,Glassy Tiger,Parantica aglea,4,1,11:05,NA,NA,Cloudy,NA,NA,,NA,
11-08-1998,T1B,Butterflies,Common Grass Yellow,Eurema hecabe,2,1,11:07,NA,NA,Cloudy,NA,NA,,NA,
11-08-1998,T1B,Butterflies,Chocolate Pansy,Junonia iphita,1,1,11:10,NA,NA,Cloudy,NA,NA,,NA,
20-01-1999,T1A,Butterflies,Indian Common Crow,Euploea core,1,1,10:00,NA,NA,Clear,NA,NA,,NA,
20-01-1999,T1A,Butterflies,Plain Tiger,Danaus chrysippus,1,1,10:05,NA,NA,Clear,NA,NA,,NA,
20-01-1999,T1A,Butterflies,Common Sailor,Neptis hylas,1,1,10:15,NA,NA,Clear,NA,NA,,NA,
20-01-1999,T1A,Butterflies,Common Grass Yellow,Eurema hecabe,2,1,10:15,NA,NA,Clear,NA,NA,,NA,
20-01-1999,T1A,Butterflies,Blue Tiger,Tirumala limniace,1,1,10:15,NA,NA,Clear,NA,NA,,NA,
20-01-1999,T1A,Butterflies,Common Sailor,Neptis hylas,1,1,10:20,NA,NA,Clear,NA,NA,,NA,
20-01-1999,T1A,Butterflies,Common Grass Yellow,Eurema hecabe,1,1,10:20,NA,NA,Clear,NA,NA,,NA,
20-01-1999,T1A,Butterflies,Glassy Tiger,Parantica aglea,1,1,10:20,NA,NA,Clear,NA,NA,,NA,
20-01-1999,T1A,Butterflies,Common Grass Yellow,Eurema hecabe,1,1,10:25,NA,NA,Clear,NA,NA,,NA,
20-01-1999,T1A,Butterflies,Chocolate Pansy,Junonia iphita,1,1,10:25,NA,NA,Clear,NA,NA,,NA,
20-01-1999,T1A,Butterflies,Chestnut Angle,Odontoptilum angulata,1,1,10:30,NA,NA,Clear,NA,NA,,NA,
20-01-1999,T1B,Butterflies,Glassy Tiger,Parantica aglea,1,1,10:30,NA,NA,Clear,NA,NA,,NA,
20-01-1999,T1B,Butterflies,Plain Tiger,Danaus chrysippus,1,1,10:35,NA,NA,Clear,NA,NA,,NA,
20-01-1999,T1B,Butterflies,Common Four Ring,Ypthima huebneri,1,1,10:35,NA,NA,Clear,NA,NA,,NA,
20-01-1999,T1B,Butterflies,Indian Common Crow,Euploea core,1,1,10:40,NA,NA,Clear,NA,NA,,NA,
20-01-1999,T1B,Butterflies,Blue Tiger,Tirumala limniace,2,1,10:40,NA,NA,Clear,NA,NA,,NA,
20-01-1999,T1B,Butterflies,Common Grass Yellow,Eurema hecabe,2,1,10:45,NA,NA,Clear,NA,NA,,NA,
20-01-1999,T1B,Butterflies,Common Mormon,Papilio polytes,1,1,10:50,NA,NA,Clear,NA,FALSE,,NA,
20-01-1999,T1B,Butterflies,Indian Common Crow,Euploea core,2,1,10:50,NA,NA,Clear,NA,NA,,NA,
20-01-1999,T1B,Butterflies,Common Emigrant,Catopsilia pomona,3,1,10:55,NA,NA,Clear,NA,NA,,NA,
03-02-1999,T1A,Butterflies,Common Grass Yellow,Eurema hecabe,1,1,,NA,NA,Clear,NA,NA,,NA,
03-02-1999,T1A,Butterflies,Common Jessabelle,Delias eucharis,1,1,,NA,NA,Clear,NA,NA,,NA,
